id_rna;nom_association;objet;code_objet_1;code_objet_2;date_creation;date_publication;code_postal;commune;statut
353P0353021249;D.J.A~LC~ (DEE JAYS ARTISTES ASSOCIES);promouvoir la culture dans le cadre de spectacles vivants;006070;000000;2003-04-22;;35136;SAINT-JACQUES-DE-LA-LANDE;D
353P0353021257;L'ETAT NATURE DE NATURE ANTI-OGM;SERVIR DE TRONC A TOUTES LES ASSOCIATIONS POUR DES DISCUSSIONS OUVERTES SUR LE SERVICE D'INFORMATION INTERNET EUROPEEN OU PAR ENVOI POSTAL;024035;000000;2003-04-17;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021262;DIGORADUR PRODUKSION;GESTION - PROMOTION LOGISTIQUE - AIDE A LA CREATION DU GROUPE DE MUSIQUE TALIESIN;006030;000000;2003-04-24;;35230;VERN-SUR-SEICHE;A
353P0353021264;LE CARRE '3';DEVELOPPER LES ACTIONS ET ACTIVITES POUR LES JEUNES;014000;000000;2003-04-24;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021265;FRANCE - PEKIN;"LES ECHANGES D'ETUDIANTS AVEC OFFRE DE JOBS. LA CREATION DE PROJETS SPORTIFS. MUSIQUE. DE VOYAGES ; LA DIFFUSION DE LA CULTURE FRANCAISE ET DE LA CULTURE CHINOISE ; LA DIFFUSION DE LA GASTRONOMIE EUROPENNE";006000;000000;2003-04-24;;35510;CESSON-SEVIGNE;A
353P0353021273;JAZZY;LA CREATION. LE DEVELOPPEMENT. LA PRODUCTION ET LA DIFFUSION D'CTVIES ATISTIQUES ET DE TOUTES ACTIVITES CONNEXES;006030;000000;2003-05-05;;35650;RHEU;A
353P0353021274;A B C (AMICALE BREIZH CYCLO);PROMOUVOIR ET DEVELOPPER LE SPORT ET LE CYCLISME SOUS TOUTES SES FORMES;011180;000000;2003-04-28;;35135;CHANTEPIE;R
353P0353021276;ASSOCIATION SPORTIVE CULTURELLE ET ARTISTIQUE DES CLINIQUES PRIVEES ASSOCIEES - A.S.C.A.C.P.A.;DEVELOPPER ET FACILITER LES ACTIVITES SPORTIVES CULTURELLES ET ARTISTIQUES AU SEIN DU GROUPE CPA;011015;000000;2003-05-05;;35760;SAINT-GREGOIRE;A
353P0353021281;RETORKAD;NOTRE ASSOCIATION A POUR BUT LE SOUTIEN A L'EXPRESSION CULTURELLE. CITOYENNE ET MUSICALE DE SES MEMBRES;014000;000000;2003-05-06;;35116;CHAPELLE-CHAUSSEE;A
353P0353021297;ROMILLE SOLIDARITE;DEVELOPPER LA SOLIDARITE EN PARTICULIER AVEC LES HABITANTS DES PAYS EN VOIE DE DEVELOPPEMENT ET DE METTRE EN PRATIQUE TOUTES ACTIONS VISANT A CONCRETISER CETTE SOLIDARITE;014000;000000;2003-05-14;;35850;ROMILLE;R
353P0353021306;FEST NOIZ;PROMOUVOIR LES MUSIQUES ET LES ARTS ACTUELS ET D'ORGANISER DES EVENEMENTS MEDICAUX;006030;000000;2003-05-16;;35230;BOURGBARRE;A
353P0353021311;ECILOPE;Promouvoir les arts graphiques urbains, dans un soucis de communication et de découverte du milieu Hip Hop.;006000;000000;2003-05-15;;35650;RHEU;A
353P0353021314;ASSOCIATION POUR LA PROTECTION DE L'ENVIRONNEMENT DE PACE ET DE LA CHAPELLE DES FOUGERETS;FAVORISER LA PROTECTION DE L'ENVIRONNEMENT SUR PACE ET LA CHAPELLE DES FOUGERETZ;014000;000000;2003-05-16;;35740;PACE;A
353P0353021329;VINSAILING;AIDER LES JEUNES COMPETITEURS DE VOILE DU DEPARTEMENT DANS DES COMPETITIONS DE TYPE NATIONALE VOIRE INTERNATIONALE. (ENTRAINEMENT, PREARATION OLYMPIQUE);011190;000000;2003-05-22;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021332;ASSOCIATION CONCESSIONNAIRES CAMPING-CAR RENNAIS;ORGANISER DES MANIFESTATIONS EN COMMUN;034230;000000;2003-05-27;;35230;ORGERES;A
353P0353021338;BRETAGNE DEVELOPPEMENT - ( BRETDEV);VALORISER ET PROMOUVOIR LA BRETAGNE PAR TOUS LES MOYENS ET CE TANT A UN NIVEAU REGIONAL QU'INTERNATIONAL;022515;000000;2003-06-03;;35760;SAINT-GREGOIRE;D
353P0353021358;PAYS DE BECHEREL - VILLE DE SIERAKOW (POLOGNE);FAVORISER LES ECHANGES ENTRE LES DEUX PAYS;009050;000000;2003-06-05;;35190;BECHEREL;A
353P0353021360;LES MURS ONT DES OREILLES;ORGANISER DES TOURNEES POUR UNE FORMATION MUSICALE DANS LE CADRE DE LA LICENCE DE 2eme CATEGORIE RELATIVE AUX SPECTACLES;006070;000000;2003-06-12;;35830;BETTON;R
353P0353021363;ENERGIES DEMOCRATES BRETAGNE;A POUR BUT DE PROMOUVOIR LES REFORMES INSTITUTIONNELLES ADMINISTRATIVES ECONOMIQUES ET SOCIALES DEFINIES DANS LA CHARTE D'ENERGIE DEMOCRATE. PLUS GENERALEMENT, ELLE VISE A LA MISE EN PLACE D'UN PROJET POLITIQUE POUR LA FRANCE.;001005;000000;2003-06-12;;35230;VERN-SUR-SEICHE;A
353P0353021367;SPEED RACING TEAM;PROMOTION DU MODELISME COURSE DE VOITURES RADIO- COMMANDEES;007025;000000;2003-06-17;;35135;CHANTEPIE;A
353P0353021371;LABEL MONNAIRE;AIDER A LA CREATIVITE MUSICALE PAR UN APPORT STRUCTUREL DANS UN CADRE RURAL ET D'INSPIRATION;006070;000000;2003-06-19;;35230;BOURGBARRE;A
353P0353021372;AMICALE SPORTIVE DE LA POLICE MUNICIPALE 35 - (A.S.P.M. 35);reunir les policiers minicipaux d'ILLE ET VILAINE pour une passion sportive;011000;000000;2003-06-19;;35740;PACE;A
353P0353021382;FAMILLES RURALES ASSOCIATION DES 'MIL'IDEES';EPANOUISSEMENT DES PERSONNES, LA PROMOTION DES FAMILLES ET LE DEVELOPPEMENT DE LEUR MILIEU DE VIE.;019005;000000;2003-06-26;;35131;CHARTRES-DE-BRETAGNE;A
353P0353021384;BREIZH - F.M.;REUNIR DES PASSIONNES DE RADIO ET D'INFORMATIQUE AFIN DE METTRE EN PLACE UNE WEBRADIO. CELLE CI AYANT POUR OBJECTIF D'OUVRIR UN NOUVEL ESPACE DE COMMUNICATION ET DE PROMOTION VIA INTERNET D'ARTISTES CONNUS OU NON;005010;000000;2003-06-26;;35760;SAINT-GREGOIRE;A
353P0353021391;SECTION DES JEUNES SAPEURS-POMPIERS DE RENNES SUD;REGROUPER DES JEUNES POUR PROMOUVOIR LEUR SENS CIVIQUE ET LEUR ESPRIT DE DEVOUEMENT;036010;000000;2003-06-26;;35131;CHARTRES-DE-BRETAGNE;A
353P0353021394;CESSON - GYM;COURS DE REMISE EN FORME;011105;000000;2003-07-01;;35510;CESSON-SEVIGNE;A
353P0353021395;FIVE PROD;L'ARGANISATION ET LE DEVELOPPEMENT DE LA MUSIQUE DANS TOUS LES DOMAINES PUBLICS ET PRIVES;006030;000000;2003-07-01;;35850;PARTHENAY-DE-BRETAGNE;A
353P0353021396;SAWT;ECHANGE ET DEVELOPPEMENT CULTUREL;006000;000000;2003-06-30;;35590;HERMITAGE;A
353P0353021408;COMPAGNIE 'MALIN'YAOUANK';DEVELOPPEMENT D'ATIVTES ARTISTIQUES ET DE SPECTACLES DE MARIONNETTES;006070;000000;2003-07-04;;35740;PACE;A
353P0353021421;ASSOCIATION DE SOUTIEN A EVAN;APPORTER UNE AIDE ADMINISTRATIVE A LA FAMILLE D'EVAN NOTAMMENT DANS LES DEMARCHES A EFFECTUER AUPRES DE L'ADMINISTRATION POUR OBTENIR DES AIDES;019040;000000;2003-07-10;;35230;NOYAL-CHATILLON-SUR-SEICHE;A
353P0353021424;MALGA MANAGEMENT;MANAGEMENT ARTISTIQUE - DEVELOPPEMENT DE CARIERE ARTISTIQUE;006000;000000;2003-07-10;;35740;PACE;A
353P0353021433;WILD TOASTERS;ELLE A POUR BUT DE PROMOUVOIR LE GRAFFITI DANS UNE FORME LEGALE ET DE POUVOIR TRANSMETTRE NOTRE PASSION A D'AUTRES PERSONNES.;006000;000000;2003-07-17;;35170;BRUZ;A
353P0353021440;L'ETAT NATURE REFERENDUM-PETITION OGM;DONNER LA PAROLE A LA NATURE HUMAINE;024000;000000;2003-07-24;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021441;ASSOCIATION DU MUSEE DES FUMEURS;PREVENIR DES MEFAITS DU TABAC D'INFORMER DIDACTIQUEMENT SOUS FORME D'EXPOSITION ET DE PUBLICATIONS LES CONSOMMATEURS DE TABAC;019010;000000;2003-07-24;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021444;PORTES DE L'ILLE HANDBALL;PROMOTION DU HANDBALL ET FORMATION DU JEUNE JOUEUR SUR UN ENSEMBLE DE COMMUNES DU NORD DE RENNES REUNIES PAR UN RESEAU DE CLUBS;011065;000000;2003-07-25;;35830;BETTON;A
353P0353021446;LES AMIS DU SALON BIO DE CESSON-SEVIGNE;SOUTENIR ET PROMOUVOIR LE SALON BIO DE CESSON SEVIGNE - VINS ET GOURMANDISES PAR TOUS MOYENS - MISE A DISPOSITION DES MEMBRES (POUR L'ORGANISATION);014000;000000;2003-07-10;;35510;CESSON-SEVIGNE;A
353P0353021464;LE LOFT;REUNIR DES SOIREE DANSANTES COUPLES ECHANGISTES. DANS LE RESPECT DE CHACUN ET TOUT AHERENT NATURISTE ET LIBERE A L'INITIATION AU SAUNA EN APRES-MIDI SOIREE;034230;000000;2003-06-23;;35170;BRUZ;A
353P0353021483;ENTREPRENDRE A BOURGBARRE;FAVORISER LE DIALOGUE ENTRE LES ENTREPRISES DE BOURGBARRE ET LA VILLE. DEVELOPPER DES SYNERGIES ENTRE LES ACTEURS ECONOMIQUES LOCAUX;022535;000000;2003-07-30;;35230;BOURGBARRE;R
353P0353021484;FORMATION MEDICALE CONTINUE INDEPENDANTE DU VAL D'ILLE;ASSURER LA FORMATION MEDICALE CONTINUE DES MEDECINS ADHERENTS;017145;000000;2003-08-14;;35132;VEZIN-LE-COQUET;A
353P0353021485;SHABADOUM RECORDS;DEVELOPPER DES RADIOS COMMUNAUTAIRES;005015;000000;2003-08-14;;35170;BRUZ;A
353P0353021491;MA 4L A DU COEUR;PARTICIPER AU RAID HUMANITAIRE '4L TROPHY' AU MAROC;011160;000000;2003-07-09;;35132;VEZIN-LE-COQUET;A
353P0353021494;BREIZH MTB;SUSCITER DES RENCONTRES ENTRE SES ADHERENTS ET PROMOUVOIR L'ACTIVITE MOUNTAINBOARD;011160;000000;2003-08-21;;35310;SAINT-THURIAL;A
353P0353021511;AU DELA DU MIROIR;DISPENSER DES SOINS ESTHETIQUES AUPRES D'UNE POPULATION DITE EN MARGE;014000;000000;2003-09-11;;35760;SAINT-GREGOIRE;A
353P0353021512;D'CLICK;REALISER DES PROJETS D'ECHANGES ET D'ENTRAIDE AVEC DES PARTENAIRES FRANCAIS EN HAITI;014000;000000;2003-09-11;;35170;BRUZ;A
353P0353021540;ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT PUBLIC DE VERN SUR SEICHE (PEEP);contribuer au maintien des principes laiques de neutralite scolaire d'objectivte et de tolerance sur lesquels repose l'enseignement public;015005;000000;2003-09-30;;35230;VERN-SUR-SEICHE;A
353P0353021549;ASSOCIATION DU SERVEUR DES ELEVES DE NORMALE SUP BRETAGNE (SENS-BZH);La mise en place d'un serveur INTERNET pour les associations de l'antenne de Bretagne de l'Ecole Normale Supérieure de CACHAN. Le serveur mettra à disposition de nombreux services aidant à l'amélioration de la vie associative de l'Ecole.;014000;000000;2003-09-10;;35170;BRUZ;A
353P0353021556;U.S.E.P. DEUX RUISSEAUX;FORMER A LA RESPONSABILITE, AU CIVISME, A L AUTONOMIE PAR LA PRATIQUE D'ACTIVITES PHYSIQUES, SPORTIVES ET DE PLEINE NATURE, D'ACTIVITES SOCIO-CULTURELLES, DANS LE CADRE D'UN FONCTIONNEMENT DEMOCRATIQUE.;015000;015025;2003-09-29;;35135;CHANTEPIE;A
353P0353021558;LA BADIE ATAINEE;La Promotion et l'Aide de toute activité culturelle et de tout mode d'expression artistique;006000;006040;2003-10-02;;35230;SAINT-ARMEL;A
353P0353021573;L'ASSOLIDARITE;Favoriser les échanges culturel et artistique entre les Peuples;006000;000000;2003-10-07;;35510;CESSON-SEVIGNE;A
353P0353021577;AS'TUCE;Apporter un soutien pédagogique et professionnel aux stagiaires du centre de formation AFOREM;020000;000000;2003-10-07;;35740;PACE;A
353P0353021580;B-BOY ASSOCIATION;Afin de promouvoir et de développer la culture du HIP HOP et plus particulièrement le 'Break Dance';006000;006040;2003-10-06;;35510;CESSON-SEVIGNE;A
353P0353021582;TOUT A FAIT MADOU;La promotion et la découverte du jeu de plateau 'FORMULE DE' et l'organisation de compétitions;007000;000000;2003-10-06;;35740;PACE;A
353P0353021583;TOI, MOI, NOUS CANCER J'ECOUTE;Pour aider les malades dans leur lutte au quotidien pour cette maladie;017000;000000;2003-10-13;;35135;CHANTEPIE;A
353P0353021585;ALL ACCESS;En tout pays, la location de limousine avec chauffeur par la mise en place de nombreuses formules découvertes et cours diverses, en tous lieux, pour tout demandeur et organisation d'événements en rapport avec la location de limousine avec chauffeur,le conseil et l'audit;007000;009030;2003-10-09;;35131;CHARTRES-DE-BRETAGNE;A
353P0353021593;ASSOCIATION 'LE CHERUBIN';Garde d'enfants à domicile ponctuelle et régulière;020000;019010;2003-09-26;;35760;SAINT-GREGOIRE;A
353P0353021605;'LA PAUSE SOPHRO';FAIRE CONNAITRE ET FACILITER L'ACCES A LA PRATIQUE DE METHODES PREVENTIVES TELLES QUE LA SOPHROLOGIE, LA RELAXATION;007000;000000;2003-10-16;;35690;ACIGNE;A
353P0353021613;UNE ECOLE POUR KPEZINDE;FAVORISER LA SCOLARISATION D'UN VILLAGE DE BROUSSE DU NORD TOGO;020000;000000;2003-10-17;;35760;MONTGERMONT;A
353P0353021616;ASSOCIATION MORPHO 2000;de réaliser des expertises en biométrie humaine pour de multiples applications dans les domaines de la médecine, du sport, de la biologie humaine de physiologie;017125;000000;1994-11-02;;35740;PACE;A
353P0353021618;ASSOCIATION SPORTIVE VISTEON;PROMOUVOIR LA PRATIQUE ET LE DEVELOPPEMENT DU FOOTBALL;011075;000000;2003-10-29;;35230;NOYAL-CHATILLON-SUR-SEICHE;A
353P0353021619;AMICALE DU G.I.E. DE GRAND QUARTIER;PROPOSER AUX SALARIES DU CENTRE COMMERCIAL DE GRAND QUARTIER DEPENDANT DU G.I.E. TOUTES ACTIVITES AMICALES ET FESTIVES;014030;000000;2003-06-26;;35760;SAINT-GREGOIRE;A
353P0353021631;ST GILLES SUD;ACCOMPAGNER LA COMMUNE DE ST GILLES DANS LE CADRE DE SON DEVELOPPEMENT URBAIN ET SOCIAL ET D'EMETTRE DES IDEES, DES SUGGESTIONS POUR QUE ST GILLES PRESERVE SON IDENTITE, SON CARACTERE, ET LA QUALITE DE SON ENVIRONNEMENT;024000;000000;2003-10-30;;35590;SAINT-GILLES;A
353P0353021632;FULGURANTE RACING TEAM;CREER UN LIEN ENTRE PILOTES MOTO DE VITESSE - ORGANISER DES SORTIES SUR CIRCUIT - FAIRE CONNAITRE LE SPORT MOTOCYCLISME;011000;011160;2003-10-30;;35830;BETTON;A
353P0353021633;TEAM JAN COMPETITION;DEVELOPPEMENT DU SPORT AUTOMOBILE;011000;011160;2003-10-30;;35510;CESSON-SEVIGNE;A
353P0353021639;LES PETITS MOUSSES (AMICALE DES ASSISTANTES MATERNELLES);APPORTER DES INFORMATIONS, DES MOYENS DE RENCONTRE ET DES AMELIORATIONS SUR NOTRE PROFESSION - FAVORISER LA FORMATION ET ORGANISER DES SOIREES A THEME - AIDER LES ADHERENTES DANS LEURS DEMARCHES AUPR7S DES ADMINISTRATIONS OU ORGANISMES DE DEFENSE DUSALARIE;014000;023000;2003-10-23;;35520;CHAPELLE-DES-FOUGERETZ;A
353P0353021641;ASSOCIATION POUR LA GESTION DU FINANCEMENT DE L'AUTO PARTAGE (AGEFAP);LA MISE EN OEUVRE DE TOUS FINANCEMENT ESTINES AU DEVELOPPEMENT DES STRUCTURES PARTICIPANT A LA GESTION DU CONCEPT DE LA VOITURE PARTAGEE, QUELLE QUE SOIT LEUR FORME JURIDIQUE - PRISE DE PARTICIPATION DANS CES STRUCTURES A TITRE D'APPORT AVEC DROIT DEREPRISE OU D'APPORT EN CAPITAL POUR UNE DUREE LIMITEE N'EXCEDANT PAS 5 ANNEES;014000;000000;2003-10-23;;35520;CHAPELLE-DES-FOUGERETZ;A
353P0353021648;LE SOUS SOL;PROMOTION DES CULTURES URBAINES SOUS LEURS DIFFERENTES FORMES (GRAFFITI, MUSIQUE, ETC...) A TRAVERS L'ORGANISATION DE DIVERS EVENEMENTS;006000;000000;2003-11-04;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021652;CALYPSE;EVEILLER LES ELEVES CONCERNES DANS UNE DEMARCHE PROFESSIONNALISANTE PAR LE BIAIS DE MISSIONS ENVIRONNEMENTALES;015000;015075;2003-10-20;;35170;BRUZ;A
353P0353021653;BRETAGNE 2004;ASSOCIATION DE FINANCEMENT POUR LA CAMPAGNE REGIONALE DE BRIGITTE NEVEUX - TETE DE LISTE DU FRONT NATIONAL EN BRETAGNE;001000;001005;2003-10-21;;35520;MEZIERE;A
353P0353021671;LES CHOUCHOUS;LA PRATIQUE DU SPORT CYCLISTE ET COURSE A PIED, PROMOTION DU SPORT EN PARTICIPANT A DES EPREUVES DE MASSES ET CARITATIVES - ORGANISATION D'EVENEMENTS SPORTIFS;011000;011180;2003-11-17;;35740;PACE;A
353P0353021674;CONCERTNES;REALISER UN CONCERT OU L'ENSEMBLE DES BENEFICES REALISES AU COURS DE CET EVENEMENT SERONT REVERSES AU PROFIT D'UNE ASSOCIATION CARITATIVE;006000;000000;2003-11-17;;35170;BRUZ;A
353P0353021678;ASSOCIATION SPORTIVE ET CULTURELLE NOTRE DAME (A.S.C.);PROMOUVOIR LES ACTIVITES SPORTIVES ET CULTURELLES AUPRES DES ELEVES AU SEIN DE L'ETABLISSEMENT ET EN DEHORS PENDANT ET HORS TEMPS SCOLAIRE;015000;015005;2003-11-17;;35520;CHAPELLE-DES-FOUGERETZ;R
353P0353021683;ASSOCIATION DES PRATICIENS DU CENTRE HOSPITALIER PRIVE SAINT GREGOIRE;ASSURER LES TRAVAUX DE LA COMMISSION MEDICALE D'ETABLISSEMENT TELS QUE DEFINIS PAR LA LOI DU 31 JUILLET 1991;017000;017145;2003-11-18;;35760;SAINT-GREGOIRE;A
353P0353021692;COMETE;REUNIR TOUTE PERSONNE DISPOSEE A S'INVESTIR AU SEIN DE L'ASSOCIATION POUR DYNAMISER ET ANIMER LA COMMUNE DE CHARTRES DE BRETAGNE;014000;030005;2003-11-18;;35131;CHARTRES-DE-BRETAGNE;A
353P0353021694;HUMENSAI (ASSOCIATION HUMANITAIRE DE L'ECOLE NATIONALE DE LA STATISTIQUE ET DE L'ANALYSE DE L'INFORMATION);SOUTENIR ET METTRE EN OEUVRE DES ACTIONS D'AIDE AU DEVELOPPEMENT OU A VOCATION HUMANITAIRE AUSSI BIEN EN FRANCE QU'A L'ETRANGER (NOTAMMENT EN AFGHANISTAN) CES PROJETS POURRONT S'INSCRIRE DANS LE CADRE D'UN PARTENARIAT AVEC D'AUTRES ASSOCIATIONS;020000;000000;2003-11-18;;35170;BRUZ;A
353P0353021705;SIKOUR;APPORTER UNE AIDE ADMINISTRATIVE, LOGISTIQUE ET PEDAGOGIQUE AUX PROFESSEURS ET ANIMATEURS CULTURELS BRETONS;006000;000000;2003-11-25;;35650;RHEU;A
353P0353021707;KIPIC;CREATION ET DIFFUSION D'IMAGES PHOTOGRAPHIQUES DANS UN BUT ARTISTIQUE;006000;006025;2003-11-24;;35830;BETTON;A
353P0353021713;CHANTEPIE PETANQUE;DEVELOPPER LA PRATIQUE DE LA PETANQUE ET JEU PROVENCAL - FACILITER LA FORMATION D'ARBITRES ET D'EDUCATEURS - PARTICIPER A L'ANIMATION DE LA COMMUNE;007000;007005;2003-12-01;;35135;CHANTEPIE;A
353P0353021714;LES ELEVEURS ASSOCIES;BUT NON LUCRATIF ET D'ETUDIER DES ACHATS EN NOMBRE;014000;022535;2003-12-02;;35740;PACE;A
353P0353021722;BREIZH ATTAC;PROMOUVOIR LES ACTIVITES NAUTIQUES ET CREER DES LIENS ENTRE LES ETUDIANTS;011000;011095;2003-12-02;;35510;THORIGNE-FOUILLARD;A
353P0353021729;HUMANIDAD BY SPORT;ASSOCIATION HUMANITAIRE ET SPORTIVE - CREER DES PROJETS PRINCIPALEMENT SPORTIFS A UNIQUE BUT HUMANITAIRE;020000;000000;2003-12-04;;35132;VEZIN-LE-COQUET;A
353P0353021733;ASSOCIATION DES SECTIONS BAC PROFESSIONNEL COMMERCE DE LA FACULTE DES METIERS - IFCOM;PROMOTION DES ACTIONS DES SECTIONS BAC PROFESSIONNEL COMMERCE DE LA FACULTE DES METIERS - IFCOM PROMOTION DE LA FORMATION BAC PROFESSIONNEL COMMERCE DE LA FACULTE DES METIERS;015000;015075;2003-12-02;;35170;BRUZ;A
353P0353021737;ISADUNCAN;CREATION D'UNE ECOLE DE DANSE THEATRE ET CHANT SPECTACLES;006000;000000;2003-12-11;;35410;NOUVOITOU;A
353P0353021739;CYCLO SPORT LANGOURLANAIS;PRATIQUE DU SPORT CYCLISTE.;011180;000000;2003-12-11;;35135;CHANTEPIE;A
353P0353021741;RAMSES;ORGANISATION ET LOGISTIQUE DE TOUS TYPES DE MANIFESTATIONS;020000;019010;2003-12-11;;35510;CESSON-SEVIGNE;A
353P0353021742;LA PSYCHEDELISTE SUPELEC;REUNIR UNE LISTE DE CAMPAGNE POUR LES ELECTIONS DU BUREAU DES ELEVES (BDE) DE SUPELEC RENNES - CETTE LISTE, SI ELLE EST ELUE, DEVRA ORGANISER ET SUPERVISER LES ACTIVITES DES ETUDIANTS DE L'ECOLE ET FAIRE LE LIEN ENTRE LE CORPS PROFESSORAL, LES ELEVESET LES ENTREPRISES;015000;015075;2003-12-11;;35510;CESSON-SEVIGNE;A
353P0353021744;SACKTI;COORDINATION ET DIFFUSION DE L'ACTIVITE MUSICALE - ORGANISATION DE SPECTACLES;006000;006030;2003-12-11;;35740;PACE;A
353P0353021745;'RE-CREATIONS';LE SOUTIEN, LA PROMOTION, L'AIDE A LA CREATION ET A LA DIFFUSION DES FORMES D'ART IMPROVISES;006000;000000;2003-12-11;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353021757;TAROT CLUB NAZAIRIEN;TAROT;007005;000000;2003-11-17;;35510;CESSON-SEVIGNE;A
353P0353021761;ARTEFACT;PROMOUVOIR LA REALISATION DE PROJETS ARTISTIQUES ET AUDIOVISUELS.;006070;000000;2003-11-18;;35830;BETTON;A
353P0353021772;GOURMAND'ISE;ASSOCIER GASTRONOMIE ART DE LA TABLE ET CULTURE FAVORISER LA CONVIVIALITE ET RESSERRER LES LIENS INTERGENERATIONS;007060;000000;2003-12-18;;35230;SAINT-ERBLON;A
353P0353021775;PENN-AR;PROMOUVOIR DES SPORTS POUR L'ORGANISATION DE MANIFESTATIONS DE VOYAGES ET DE RENCONTRES;011000;000000;2003-12-11;;35230;SAINT-ERBLON;A
353P0353021781;COLLECTIF DE VEZIN LE COQUET POUR LA PAIX;LUTTER CONTRE LA GUERRE ET PROMOUVOIR UNE CULTURE DE LA PAIX;023040;000000;2003-12-30;;35132;VEZIN-LE-COQUET;A
353P0353021784;CETA DES 4 SAISONS;FORMATION CONTINUE DES AGRICULTEURS EN PRODUCTION VEGETALE;014000;023000;2003-12-24;;35520;MEZIERE;A
353P0353021794;ASSOCIATION AN HEOL;ANIMATION ET SOUTIEN SCOLAIRE AINSI QU'ECHANGES CULTURELS FRANCO-AFRICAINS;015000;015025;2003-12-23;;35230;VERN-SUR-SEICHE;A
353P0353021799;EVEILLESSENCE;PROMOUVOIR LES TECHNIQUES DE DEVELOPPEMENT PERSONNEL;022000;022520;2003-12-29;;35230;VERN-SUR-SEICHE;A
353P0353021803;COMMISSION MEDICALE DU CENTRE D'IMAGERIE MEDICALE LAENNEC;ASSURER LES MEILLEURES CONDITIONS D'EXERCICE PROFESSIONNEL AUX MEDECINS RADIOLOGUES EXERCANT DANS LE CENTRE D'IMAGERIE MEDICALE LAENNEC;017000;017125;2003-12-05;;35510;CESSON-SEVIGNE;A
353P0353021804;'PARLONS ESPERANTO';FAVORISER LA PRATIQUE DE LA LANGUE ESPERANTO ENTRE SES MEMBRES;015000;015087;2004-01-06;;35131;CHARTRES-DE-BRETAGNE;R
353P0353021825;RADIO CAMPUS KER LANN;REALISATION D'UNE EMISSION DE MUSIQUE AFRO CARIBEENNE DENOMMEE AFRO-VIBES;006000;006030;2004-01-15;;35170;BRUZ;A
353P0353021826;MARCHEURS DE FOND;PROMOUVOIR LA MARCHE DE FOND ET PERMETTRE AUX ADHERENTS DE PARTICIPER AU PARIS COLMAR;007000;011400;2004-01-15;;35230;SAINT-ARMEL;A
353P0353021832;ASSOCIATION DU PARC INDUSTRIEL AUTOMOBILE DE LA TOUCHE TIZON (A.P.I.A.T.T.);FAVORISER LA CONCERTATION DU SES MEMBRES ET D'INSTAURER UN LIEN ETROIT ENTRE EUX AFIN DE CREER, D'ENTRETENIR ET DE FAVORISER DE BONNES RELATIONS EN LEUR QUALITE D'OCCUPANTS DE LA ZONE DE LA TOUCHE TIZON;014000;024035;2004-01-16;;35230;NOYAL-CHATILLON-SUR-SEICHE;A
353P0353021837;XTREM CROSS CAR;Promotion de l'activité Cross Car;011000;011160;2004-01-15;;35850;LANGAN;R
353P0353021841;ARCHEOLOGIE DIFFUSION;DIFFUSER ET TRANSMETTRE LES DONNEES ISSUES DE LA RECHERCHE ET EXPERIMENTATION ARCHEOLOGIQUES A TRAVERS DES EXPOSITIONS ET CONFERENCES - AIDER A LA CONSTITUTION DE DEMANDES DE SUBVENTION;006000;016050;2004-01-20;;35830;BETTON;A
353P0353021842;AMICALE DES PERSONNELS DU COLLEGE JEAN MOULIN;PARTICIPATION DES MEMBRES AUX DIFFERENTES MANIFESTATIONS DE SOLIDARITE LIEES AUX JOIES ET AUX PEINES DE NOTRE COMMUNAUTE EDUCATIVE;015000;015025;2004-01-20;;35136;SAINT-JACQUES-DE-LA-LANDE;R
353P0353021849;YF.01;LA PROMOTION DU GROUPE DE MUSIQUE YFONKDU FONK ET SON PROJET D'OPERETTES FUNKY EN BRETAGNE PUIS DANS LE MONDE;006000;006030;2004-01-23;;35170;BRUZ;R
353P0353021857;DISPOSITIF DE SOUTIEN AUX TUTEURS FAMILIAUX D'ILLE ET VILAINE;PROPOSER UNE INFORMATION ET DES CONSEILS TECHNIQUES AUX TUTEURS ET CURATEURS FAMILIAUX AINSI QU'AUX FAMILLES CONFRONTEES A LA PROTECTION LEGALE D'UN MAJEUR;020000;019010;2004-01-27;;35135;CHANTEPIE;R
